500.0 500.0
36.0	70.0	10740.4935	0.0198
7.0	121.0	10513.3674	0.0955
0.0	185.0	10663.6711	0.0454
108.0	326.0	10713.4293	0.0289
33.0	406.0	10678.2854	0.0406
62.0	440.0	10656.8456	0.0477
12.0	603.0	10758.7786	0.0137
73.0	655.0	9563.0722	0.4123
0.0	719.0	10738.1767	0.0206
39.0	809.0	10500.6879	0.0998
29.0	875.0	10656.6262	0.0478
81.0	967.0	10499.3145	0.1002
131.0	50.0	10177.5501	0.2075
211.0	95.0	10547.5131	0.0842
231.0	244.0	10582.2730	0.0726
116.0	233.0	9950.4047	0.2832
143.0	350.0	10231.9787	0.1893
90.0	448.0	10737.2549	0.0209
177.0	495.0	9439.3034	0.4536
40.0	605.0	10609.2435	0.0636
219.0	705.0	9762.2048	0.3459
121.0	788.0	10156.9901	0.2143
77.0	822.0	10593.5422	0.0688
187.0	999.0	10573.5344	0.0755
174.0	890.0	10700.5305	0.0332
129.0	16.0	10561.7940	0.0794
284.0	80.0	10334.6196	0.1551
243.0	277.0	10656.2723	0.0479
187.0	312.0	10631.8315	0.0561
217.0	345.0	9641.1660	0.3863
301.0	459.0	10179.9229	0.2067
149.0	517.0	10721.2082	0.0263
316.0	548.0	9731.8150	0.3561
262.0	722.0	9459.6188	0.4468
237.0	794.0	10179.8244	0.2067
210.0	869.0	10160.0723	0.2133
265.0	926.0	10672.0333	0.0427
277.0	46.0	10482.1060	0.1060
256.0	86.0	10392.1025	0.1360
332.0	292.0	9649.5658	0.3835
220.0	236.0	10664.2751	0.0452
303.0	261.0	10485.0089	0.1050
289.0	396.0	9666.7002	0.3778
307.0	601.0	8959.3219	0.6136
384.0	677.0	10485.1408	0.1050
223.0	719.0	10580.2360	0.0733
330.0	821.0	9245.3053	0.5182
277.0	884.0	10190.5853	0.2031
415.0	910.0	10644.1067	0.0520
233.0	929.0	10319.7967	0.1601
440.0	61.0	10633.8488	0.0554
356.0	77.0	10504.2938	0.0986
344.0	190.0	8771.4791	0.6762
346.0	235.0	10515.5912	0.0948
386.0	478.0	9722.2003	0.3593
343.0	466.0	10480.7136	0.1064
315.0	624.0	10760.2544	0.0132
331.0	630.0	10755.9799	0.0147
392.0	780.0	9905.4167	0.2982
318.0	933.0	10712.0519	0.0293
378.0	899.0	10691.7663	0.0361
426.0	1000.0	10709.8284	0.0301
513.0	96.0	10585.2925	0.0716
473.0	107.0	10644.3475	0.0519
493.0	238.0	9482.1994	0.4393
453.0	275.0	10667.5824	0.0441
428.0	408.0	10123.6007	0.2255
405.0	474.0	8883.7071	0.6388
640.0	571.0	9826.4526	0.3245
404.0	685.0	6255.1498	1.1884
441.0	706.0	10475.7746	0.1081
448.0	814.0	10405.5845	0.1315
515.0	856.0	10573.7663	0.0754
449.0	890.0	10504.5984	0.0985
457.0	934.0	10689.0224	0.0370
509.0	84.0	10506.6842	0.0978
518.0	169.0	10470.5940	0.1098
602.0	265.0	10552.3495	0.0826
461.0	284.0	8721.1932	0.6929
487.0	395.0	8152.7396	0.8824
542.0	434.0	9159.0982	0.5470
485.0	539.0	10715.4520	0.0282
570.0	579.0	7668.4037	1.0439
517.0	643.0	10583.4097	0.0722
589.0	805.0	9785.4362	0.3382
