500.0 500.0
349.0	341.0	10684.8796	0.0384
332.0	435.0	9903.4621	0.2988
327.0	746.0	10593.2606	0.0689
306.0	499.0	10763.7263	0.0121
353.0	607.0	9986.3685	0.2712
630.0	370.0	10674.3450	0.0419
369.0	318.0	10718.5278	0.0272
252.0	478.0	10748.8806	0.0170
317.0	710.0	10717.2637	0.0276
565.0	702.0	10688.6128	0.0371
650.0	320.0	10630.3117	0.0566
516.0	325.0	8711.4697	0.6962
514.0	521.0	10780.3381	0.0066
560.0	680.0	10552.0800	0.0826
734.0	659.0	10651.9628	0.0493
466.0	363.0	9368.0195	0.4773
495.0	482.0	10444.6740	0.1184
679.0	601.0	10598.3119	0.0672
663.0	702.0	10724.4104	0.0252
502.0	602.0	9685.6660	0.3714
668.0	321.0	10524.3890	0.0919
709.0	527.0	10472.5537	0.1091
612.0	701.0	9997.9707	0.2673
638.0	384.0	10405.2647	0.1316
738.0	662.0	10638.7607	0.0537
