500.0 500.0
568.0	443.0	10752.7303	0.0158
652.0	453.0	10480.7172	0.1064
573.0	475.0	10380.2277	0.1399
676.0	417.0	10688.0734	0.0373
634.0	565.0	10561.3999	0.0795
706.0	530.0	10487.4822	0.1042
463.0	497.0	10776.7075	0.0078
677.0	452.0	10562.3694	0.0792
506.0	545.0	10714.3774	0.0285
430.0	455.0	10755.4482	0.0149
557.0	266.0	10655.7102	0.0481
700.0	537.0	10535.5005	0.0882
679.0	435.0	10477.5906	0.1075
557.0	535.0	10765.8936	0.0114
667.0	563.0	10542.8753	0.0857
626.0	614.0	10604.6752	0.0651
701.0	667.0	10509.7152	0.0968
533.0	368.0	10613.0783	0.0623
703.0	464.0	10650.1680	0.0499
721.0	610.0	10506.6044	0.0978
660.0	513.0	10619.3565	0.0602
662.0	669.0	10621.6479	0.0595
623.0	570.0	10586.9414	0.0710
468.0	551.0	10701.4985	0.0328
558.0	729.0	10610.3403	0.0632
549.0	528.0	10444.1966	0.1186
533.0	663.0	10573.4164	0.0755
608.0	618.0	10477.7418	0.1074
610.0	366.0	10675.8576	0.0414
611.0	561.0	10664.7924	0.0451
633.0	499.0	10638.8350	0.0537
628.0	716.0	10499.2100	0.1003
729.0	464.0	10502.3992	0.0992
689.0	638.0	10489.8307	0.1034
555.0	372.0	10601.8141	0.0661
661.0	343.0	10469.8334	0.1101
417.0	396.0	10434.7379	0.1218
685.0	455.0	10525.1736	0.0916
504.0	718.0	10674.5247	0.0418
673.0	537.0	10535.0027	0.0883
459.0	543.0	10769.1555	0.0103
603.0	604.0	10563.0345	0.0790
581.0	605.0	10637.6245	0.0541
325.0	523.0	10474.8779	0.1084
747.0	497.0	10666.7620	0.0444
407.0	484.0	10742.9285	0.0190
435.0	460.0	10759.9042	0.0134
545.0	658.0	10604.4796	0.0652
587.0	517.0	10673.1255	0.0423
450.0	685.0	10544.9884	0.0850
564.0	591.0	10588.9631	0.0703
631.0	438.0	10319.0889	0.1603
384.0	556.0	10644.0256	0.0520
749.0	374.0	10631.5417	0.0562
545.0	630.0	10609.0209	0.0637
556.0	349.0	10497.3839	0.1009
567.0	573.0	10341.5502	0.1528
679.0	383.0	10600.3739	0.0665
672.0	313.0	10501.6455	0.0995
515.0	444.0	10640.2468	0.0533
413.0	697.0	10503.4050	0.0989
469.0	255.0	10542.9963	0.0857
549.0	394.0	10556.3482	0.0812
560.0	606.0	10678.4522	0.0405
578.0	438.0	10634.4917	0.0552
472.0	459.0	10773.1857	0.0089
480.0	486.0	10665.8150	0.0447
625.0	490.0	10485.6237	0.1048
675.0	672.0	10572.6009	0.0758
660.0	406.0	10550.2478	0.0833
409.0	477.0	10745.3739	0.0182
397.0	476.0	10719.1985	0.0269
523.0	519.0	10437.0525	0.1210
517.0	597.0	10534.5640	0.0885
468.0	626.0	10649.1771	0.0503
