500.0 500.0
508.0	564.0	10767.0606	0.0110
448.0	538.0	10768.2381	0.0106
426.0	531.0	10600.8387	0.0664
521.0	581.0	10282.4057	0.1725
464.0	679.0	10352.9994	0.1490
360.0	615.0	10606.1764	0.0646
436.0	637.0	10536.7420	0.0878
447.0	568.0	10515.4838	0.0948
536.0	579.0	10753.1618	0.0156
489.0	674.0	10199.9320	0.2000
429.0	517.0	10761.4484	0.0129
464.0	750.0	9873.7953	0.3087
355.0	605.0	10372.6712	0.1424
374.0	522.0	10659.2868	0.0469
331.0	482.0	10566.4703	0.0778
406.0	695.0	10484.3534	0.1052
409.0	695.0	10505.5947	0.0981
420.0	480.0	10757.5200	0.0142
499.0	506.0	10725.9529	0.0247
299.0	455.0	10638.9406	0.0537
285.0	554.0	10497.0506	0.1010
494.0	451.0	10584.2138	0.0719
494.0	666.0	10276.3963	0.1745
489.0	838.0	10570.8823	0.0764
231.0	546.0	10518.4393	0.0939
342.0	671.0	10475.0437	0.1083
622.0	572.0	9885.9834	0.3047
294.0	702.0	10518.6296	0.0938
364.0	589.0	10472.2115	0.1093
359.0	692.0	10544.6501	0.0851
612.0	645.0	10647.9867	0.0507
461.0	548.0	10424.2855	0.1252
357.0	590.0	10626.5665	0.0578
384.0	877.0	10555.2532	0.0816
451.0	344.0	9613.8162	0.3954
559.0	791.0	10595.6506	0.0681
425.0	250.0	10354.1777	0.1486
555.0	752.0	10478.0758	0.1073
361.0	184.0	10563.8972	0.0787
258.0	499.0	10687.1024	0.0376
349.0	714.0	9943.9230	0.2854
480.0	627.0	9417.2883	0.4609
446.0	622.0	10628.5457	0.0572
330.0	734.0	10487.0523	0.1043
503.0	820.0	10501.8781	0.0994
397.0	605.0	10567.4394	0.0775
583.0	555.0	10632.7675	0.0557
618.0	718.0	10495.1544	0.1016
591.0	480.0	10211.6492	0.1961
374.0	565.0	10124.6111	0.2251
682.0	483.0	10349.3267	0.1502
233.0	598.0	10587.8885	0.0707
325.0	400.0	9730.0965	0.3566
447.0	824.0	10522.7762	0.0924
667.0	410.0	10620.9583	0.0597
567.0	714.0	9410.5396	0.4632
455.0	200.0	10575.0913	0.0750
777.0	404.0	10585.2898	0.0716
415.0	624.0	10535.8027	0.0881
267.0	618.0	10182.8488	0.2057
359.0	575.0	10495.0959	0.1016
377.0	497.0	10184.3211	0.2052
324.0	544.0	10394.3424	0.1352
369.0	555.0	10599.8817	0.0667
504.0	486.0	10122.3453	0.2259
215.0	567.0	10479.9734	0.1067
369.0	441.0	10322.1338	0.1593
554.0	658.0	10662.2290	0.0459
278.0	496.0	10551.9867	0.0827
520.0	395.0	10371.8576	0.1427
425.0	636.0	10517.1256	0.0943
418.0	208.0	10361.4359	0.1462
391.0	616.0	10476.2537	0.1079
289.0	503.0	10593.1316	0.0690
117.0	602.0	10551.2239	0.0829
317.0	614.0	10123.6032	0.2255
291.0	613.0	10485.1934	0.1049
563.0	757.0	10523.1223	0.0923
596.0	851.0	10599.3900	0.0669
420.0	580.0	9683.3998	0.3722
479.0	426.0	10759.5634	0.0135
291.0	615.0	10476.1931	0.1079
549.0	169.0	10756.8926	0.0144
549.0	530.0	10114.9398	0.2284
327.0	913.0	10675.4651	0.0415
764.0	459.0	10403.7137	0.1321
506.0	585.0	10755.0757	0.0150
519.0	668.0	10355.1337	0.1483
360.0	490.0	10605.0318	0.0650
277.0	971.0	10638.1928	0.0539
661.0	823.0	10580.6508	0.0731
311.0	668.0	10603.0758	0.0656
