500.0 500.0
560.0	517.0	10355.8016	0.1481
437.0	428.0	10742.7286	0.0191
496.0	336.0	10509.6337	0.0968
345.0	498.0	9855.7343	0.3148
263.0	519.0	8147.2769	0.8842
521.0	438.0	10565.6043	0.0781
466.0	389.0	10417.6477	0.1275
400.0	535.0	10723.5448	0.0255
577.0	407.0	9904.4776	0.2985
413.0	321.0	10144.4809	0.2185
559.0	392.0	10673.2616	0.0422
475.0	277.0	10275.6145	0.1748
501.0	217.0	10244.2992	0.1852
439.0	430.0	10748.9769	0.0170
652.0	359.0	10567.4394	0.0775
539.0	156.0	10520.9666	0.0930
350.0	500.0	9960.0692	0.2800
588.0	262.0	9500.1024	0.4333
412.0	493.0	9849.7514	0.3167
750.0	392.0	9874.9025	0.3084
460.0	478.0	10592.4989	0.0692
793.0	450.0	10170.2269	0.2099
483.0	396.0	10509.0579	0.0970
872.0	413.0	10656.5168	0.0478
557.0	327.0	10082.0638	0.2393
583.0	429.0	10713.8878	0.0287
533.0	367.0	10613.5199	0.0622
476.0	316.0	9492.3237	0.4359
792.0	537.0	10659.3588	0.0469
504.0	460.0	9943.4273	0.2855
521.0	456.0	10648.5835	0.0505
383.0	238.0	10535.4524	0.0882
463.0	175.0	10358.2627	0.1472
599.0	493.0	10529.8756	0.0900
548.0	66.0	10488.2302	0.1039
239.0	498.0	10586.9173	0.0710
538.0	41.0	10529.8002	0.0901
483.0	171.0	10581.4321	0.0729
176.0	536.0	10751.3302	0.0162
649.0	207.0	10246.6939	0.1844
531.0	576.0	10679.1944	0.0403
509.0	422.0	10534.4912	0.0885
283.0	273.0	10578.0450	0.0740
460.0	296.0	10527.3588	0.0909
574.0	323.0	10523.5521	0.0921
572.0	522.0	10760.8698	0.0130
547.0	462.0	10227.7045	0.1908
140.0	517.0	10671.2082	0.0429
422.0	382.0	9609.0377	0.3970
401.0	179.0	10510.4267	0.0965
336.0	463.0	10665.3082	0.0449
807.0	403.0	10484.7668	0.1051
743.0	196.0	10758.1987	0.0139
648.0	408.0	10227.1555	0.1909
598.0	459.0	10607.2712	0.0642
314.0	271.0	10187.9803	0.2040
856.0	452.0	10563.7546	0.0787
672.0	178.0	10687.3158	0.0376
401.0	356.0	10028.7236	0.2571
132.0	454.0	10564.8611	0.0784
666.0	537.0	10113.2839	0.2289
413.0	631.0	10503.5583	0.0988
764.0	612.0	10671.9137	0.0427
824.0	419.0	10578.8153	0.0737
357.0	111.0	10560.6834	0.0798
711.0	473.0	10163.2986	0.2122
180.0	558.0	10495.8051	0.1014
542.0	94.0	10526.1437	0.0913
871.0	425.0	10676.6539	0.0411
652.0	339.0	10645.1915	0.0516
568.0	306.0	10155.4021	0.2149
818.0	108.0	10571.3295	0.0762
637.0	447.0	10011.3136	0.2629
724.0	98.0	10639.1148	0.0536
496.0	532.0	10661.5038	0.0462
620.0	477.0	10203.8267	0.1987
453.0	281.0	10542.3355	0.0859
134.0	503.0	10652.4251	0.0492
504.0	492.0	10509.1907	0.0969
151.0	529.0	10712.0277	0.0293
582.0	356.0	9805.5544	0.3315
257.0	123.0	10480.6740	0.1064
503.0	243.0	10217.8869	0.1940
621.0	494.0	10220.3687	0.1932
692.0	255.0	10255.2025	0.1816
118.0	528.0	10571.2584	0.0762
365.0	226.0	10626.6635	0.0578
325.0	406.0	10230.1822	0.1899
301.0	217.0	10532.3887	0.0892
542.0	572.0	10757.5129	0.0142
612.0	396.0	10522.9722	0.0923
191.0	522.0	10178.5337	0.2072
164.0	576.0	10704.1439	0.0320
759.0	474.0	10147.2897	0.2176
329.0	612.0	10320.5564	0.1598
639.0	653.0	10489.1961	0.1036
410.0	609.0	10341.4604	0.1528
590.0	666.0	10533.4389	0.0889
554.0	569.0	10753.9571	0.0153
515.0	367.0	10017.0920	0.2610
96.0	613.0	10640.0777	0.0533
237.0	320.0	10677.3699	0.0409
824.0	278.0	10626.0627	0.0580
642.0	598.0	10696.3842	0.0345
105.0	452.0	10600.3347	0.0666
161.0	491.0	10721.3777	0.0262
809.0	452.0	10616.6308	0.0611
702.0	739.0	10536.0424	0.0880
527.0	127.0	10488.2102	0.1039
655.0	142.0	10614.8147	0.0617
682.0	399.0	9979.2652	0.2736
690.0	367.0	10160.9732	0.2130
390.0	255.0	10199.5131	0.2002
892.0	382.0	10596.5976	0.0678
422.0	692.0	10477.6690	0.1074
273.0	672.0	10535.9923	0.0880
848.0	344.0	10471.0491	0.1097
695.0	412.0	10498.3348	0.1006
913.0	401.0	10648.2281	0.0506
679.0	147.0	10280.0858	0.1733
656.0	599.0	10659.5900	0.0468
506.0	213.0	10514.7716	0.0951
599.0	629.0	10345.2062	0.1516
488.0	335.0	10496.5143	0.1012
294.0	329.0	10611.0831	0.0630
