500.0 500.0
494.0	577.0	10759.7365	0.0134
473.0	495.0	10721.9422	0.0260
396.0	581.0	10638.7354	0.0538
441.0	677.0	10517.5806	0.0941
478.0	527.0	10719.3973	0.0269
524.0	558.0	10700.3059	0.0332
507.0	434.0	10765.9915	0.0113
412.0	440.0	10611.3378	0.0629
482.0	496.0	10780.4342	0.0065
550.0	541.0	10767.3891	0.0109
331.0	566.0	10479.7784	0.1067
268.0	515.0	10487.6573	0.1041
447.0	521.0	10771.8840	0.0094
449.0	330.0	10693.0226	0.0357
399.0	450.0	10705.0500	0.0316
307.0	623.0	10671.6005	0.0428
421.0	629.0	10534.0391	0.0887
533.0	705.0	10568.1778	0.0773
532.0	629.0	10639.0581	0.0536
430.0	501.0	10764.0000	0.0120
488.0	505.0	10671.0152	0.0430
489.0	409.0	10659.1857	0.0469
447.0	499.0	10772.7900	0.0091
540.0	628.0	10628.5675	0.0571
577.0	446.0	10745.8112	0.0181
311.0	626.0	10676.5698	0.0411
526.0	471.0	10714.7917	0.0284
568.0	596.0	10549.0329	0.0837
436.0	649.0	10522.1137	0.0926
467.0	419.0	10754.2576	0.0152
415.0	367.0	10494.9366	0.1017
502.0	434.0	10694.1658	0.0353
534.0	531.0	10711.1367	0.0296
496.0	524.0	10722.2387	0.0259
414.0	649.0	10539.0134	0.0870
691.0	546.0	10483.2142	0.1056
666.0	562.0	10593.6540	0.0688
530.0	524.0	10717.2318	0.0276
729.0	549.0	10516.6991	0.0944
278.0	420.0	10628.8006	0.0571
359.0	587.0	10524.9885	0.0917
370.0	706.0	10567.4239	0.0775
696.0	656.0	10596.2377	0.0679
652.0	518.0	10526.9608	0.0910
369.0	554.0	10595.6518	0.0681
641.0	555.0	10543.7684	0.0854
524.0	267.0	10568.1529	0.0773
439.0	338.0	10476.3968	0.1079
417.0	566.0	10269.8727	0.1767
620.0	441.0	10424.8062	0.1251
