500.0 500.0
73.0	30.0	10689.2137	0.0369
40.0	188.0	10649.1145	0.0503
10.0	166.0	10535.2698	0.0882
91.0	146.0	10075.9042	0.2414
62.0	85.0	10766.5330	0.0112
110.0	281.0	10458.4431	0.1139
22.0	280.0	10674.2856	0.0419
53.0	399.0	9211.1927	0.5296
110.0	341.0	10758.4255	0.0139
102.0	302.0	10600.0937	0.0666
228.0	528.0	6343.1898	1.1320
170.0	522.0	10633.7276	0.0554
88.0	540.0	10357.4237	0.1475
217.0	495.0	10677.3887	0.0409
122.0	521.0	9481.2036	0.4396
50.0	671.0	10616.0037	0.0613
81.0	673.0	10491.1150	0.1030
47.0	655.0	10521.4531	0.0928
101.0	671.0	10234.8857	0.1884
86.0	701.0	10777.9990	0.0073
100.0	838.0	10771.2356	0.0096
181.0	940.0	10536.6908	0.0878
46.0	852.0	10733.7444	0.0221
132.0	931.0	10769.2406	0.0103
145.0	872.0	9949.7182	0.2834
302.0	52.0	10643.0501	0.0523
232.0	170.0	10205.5377	0.1982
260.0	174.0	10708.5203	0.0305
361.0	132.0	10588.3125	0.0706
274.0	176.0	10721.4058	0.0262
276.0	283.0	10155.8705	0.2147
298.0	253.0	10697.7049	0.0341
310.0	363.0	10550.4442	0.0832
334.0	361.0	9170.7974	0.5431
385.0	315.0	10325.2649	0.1582
336.0	528.0	10534.8753	0.0884
434.0	545.0	10533.4024	0.0889
301.0	493.0	10154.7273	0.2151
372.0	593.0	6013.5007	1.0085
228.0	551.0	10551.8730	0.0827
332.0	649.0	10321.5600	0.1595
364.0	728.0	10598.5757	0.0671
333.0	655.0	10547.8543	0.0840
302.0	763.0	10696.3258	0.0346
368.0	727.0	9120.5207	0.5598
215.0	948.0	10593.0163	0.0690
363.0	842.0	10674.8295	0.0417
355.0	846.0	10646.1899	0.0513
272.0	819.0	9424.5380	0.4585
361.0	931.0	10731.3238	0.0229
358.0	170.0	10275.0977	0.1750
480.0	15.0	10001.9455	0.2660
548.0	50.0	10759.0776	0.0136
548.0	125.0	10657.0599	0.0476
387.0	130.0	10048.9783	0.2503
434.0	253.0	8708.2987	0.6972
540.0	371.0	9350.6535	0.4831
507.0	313.0	10659.7163	0.0468
549.0	394.0	7888.5255	0.9705
522.0	366.0	10620.5025	0.0598
446.0	424.0	9475.0806	0.4416
419.0	435.0	10729.4053	0.0235
456.0	526.0	10460.3181	0.1132
424.0	506.0	10760.1253	0.0133
472.0	561.0	10766.0101	0.0113
406.0	727.0	10442.0698	0.1193
465.0	679.0	10531.7470	0.0894
629.0	739.0	10734.6966	0.0218
461.0	628.0	6747.8187	1.3507
498.0	728.0	10038.5974	0.2538
430.0	907.0	10772.0899	0.0093
522.0	874.0	10549.6300	0.0835
428.0	853.0	9837.3952	0.3209
518.0	893.0	10738.1727	0.0206
438.0	864.0	10561.7233	0.0794
739.0	137.0	9788.1898	0.3373
710.0	51.0	10751.7949	0.0161
744.0	122.0	10647.4524	0.0508
706.0	97.0	10521.0691	0.0930
602.0	122.0	10622.9160	0.0590
769.0	247.0	9526.1575	0.4246
674.0	282.0	10584.8388	0.0717
689.0	285.0	10776.0709	0.0080
720.0	251.0	10524.3296	0.0919
691.0	329.0	6487.4491	1.2765
719.0	577.0	8735.5093	0.6882
633.0	518.0	6175.5725	1.1423
745.0	484.0	10553.8813	0.0820
694.0	569.0	10760.1013	0.0133
789.0	529.0	10167.6964	0.2108
689.0	696.0	10764.7713	0.0117
727.0	713.0	10724.4026	0.0252
639.0	656.0	10615.1845	0.0616
650.0	640.0	10034.6728	0.2551
651.0	727.0	10754.6977	0.0151
685.0	914.0	10558.4951	0.0805
750.0	953.0	10712.4688	0.0292
748.0	915.0	10754.0090	0.0153
705.0	929.0	10634.0340	0.0553
702.0	895.0	10662.8602	0.0457
894.0	168.0	10555.5527	0.0815
900.0	197.0	10605.2915	0.0649
837.0	139.0	10488.6200	0.1038
937.0	137.0	10502.6469	0.0991
945.0	83.0	10683.5063	0.0388
916.0	292.0	10513.1402	0.0956
882.0	282.0	10541.7937	0.0861
914.0	225.0	10561.3167	0.0796
898.0	249.0	10653.9785	0.0487
869.0	283.0	10529.2600	0.0902
990.0	548.0	10688.1369	0.0373
871.0	547.0	6306.1513	1.2204
882.0	445.0	10586.7570	0.0711
957.0	458.0	10676.3202	0.0412
905.0	498.0	10683.3174	0.0389
895.0	651.0	9210.4967	0.5298
935.0	712.0	10762.0600	0.0126
962.0	746.0	10694.8055	0.0351
922.0	674.0	10615.7953	0.0614
936.0	745.0	9660.9395	0.3797
947.0	886.0	8402.0301	0.7993
879.0	963.0	10729.3354	0.0236
844.0	925.0	10711.6923	0.0294
853.0	903.0	10743.9179	0.0187
827.0	876.0	9912.3635	0.2959
