500.0 500.0
108.0	153.0	10724.3569	0.0252
105.0	110.0	10564.3811	0.0785
83.0	60.0	10606.1910	0.0646
90.0	162.0	10737.5446	0.0208
100.0	60.0	10645.2224	0.0516
119.0	56.0	10647.9584	0.0507
92.0	136.0	10672.2974	0.0426
70.0	325.0	10561.9491	0.0794
155.0	189.0	9800.2848	0.3332
84.0	212.0	10569.2887	0.0769
164.0	348.0	8770.8778	0.6764
101.0	299.0	10560.1115	0.0800
119.0	267.0	10489.8507	0.1034
77.0	290.0	10740.7656	0.0197
12.0	478.0	10573.0760	0.0756
98.0	498.0	10558.3789	0.0805
9.0	454.0	10751.4799	0.0162
141.0	567.0	10176.6791	0.2078
188.0	432.0	9732.3935	0.3559
47.0	412.0	10634.8766	0.0550
37.0	534.0	10661.8074	0.0461
48.0	731.0	10747.7060	0.0174
113.0	760.0	10408.4698	0.1305
57.0	769.0	10722.2777	0.0259
47.0	696.0	10559.7463	0.0801
107.0	833.0	10364.0167	0.1453
122.0	705.0	10562.0109	0.0793
137.0	686.0	9436.7403	0.4544
78.0	834.0	10556.7654	0.0811
101.0	931.0	10641.9019	0.0527
5.0	947.0	10588.2118	0.0706
30.0	862.0	10675.2160	0.0416
96.0	890.0	10663.8095	0.0454
70.0	784.0	10716.1706	0.0279
127.0	806.0	10608.5938	0.0638
353.0	90.0	10677.9586	0.0407
343.0	96.0	10705.5764	0.0315
239.0	81.0	10655.9887	0.0480
329.0	56.0	10586.5733	0.0711
298.0	152.0	10728.2982	0.0239
320.0	160.0	10751.5586	0.0161
420.0	99.0	10764.4302	0.0119
303.0	420.0	8152.3501	0.8825
272.0	320.0	10743.0100	0.0190
284.0	332.0	10545.2410	0.0849
287.0	271.0	9698.8211	0.3671
337.0	257.0	10453.8070	0.1154
346.0	338.0	9932.7184	0.2891
296.0	208.0	9958.9369	0.2804
215.0	586.0	10696.7307	0.0344
172.0	533.0	10360.5490	0.1465
225.0	511.0	10609.3129	0.0636
253.0	457.0	10551.0423	0.0830
284.0	522.0	10445.2938	0.1182
309.0	528.0	10632.6083	0.0558
322.0	519.0	9030.2821	0.5899
331.0	703.0	10778.0639	0.0073
256.0	731.0	9712.3312	0.3626
369.0	670.0	6491.3549	1.1238
506.0	742.0	9077.4266	0.5742
281.0	692.0	10233.3519	0.1889
324.0	722.0	10558.0154	0.0807
225.0	627.0	10628.3727	0.0572
285.0	882.0	10591.8639	0.0694
285.0	873.0	9823.0390	0.3257
301.0	947.0	10770.0363	0.0100
260.0	924.0	10778.3821	0.0072
328.0	929.0	10610.1284	0.0633
231.0	873.0	10242.5098	0.1858
237.0	951.0	10761.2383	0.0129
561.0	86.0	10595.6619	0.0681
494.0	87.0	10601.3061	0.0662
488.0	156.0	10455.4673	0.1148
534.0	110.0	10575.5512	0.0748
483.0	85.0	10592.1798	0.0693
553.0	114.0	10554.3655	0.0819
508.0	117.0	10637.8647	0.0540
502.0	330.0	7937.7557	0.9541
457.0	294.0	10675.0627	0.0416
525.0	285.0	10779.8157	0.0067
443.0	319.0	9648.8118	0.3837
494.0	260.0	10606.1183	0.0646
565.0	337.0	7057.4257	1.2475
519.0	233.0	10524.3018	0.0919
453.0	534.0	8126.7347	0.8911
396.0	524.0	8975.5019	0.6082
522.0	525.0	10782.7726	0.0057
499.0	494.0	10785.7151	0.0048
518.0	479.0	9475.4571	0.4415
392.0	462.0	9589.8798	0.4034
571.0	473.0	9202.4167	0.5325
508.0	767.0	10713.8443	0.0287
454.0	699.0	10761.6721	0.0128
477.0	758.0	10463.9707	0.1120
515.0	742.0	10780.2242	0.0066
524.0	707.0	10606.4271	0.0645
537.0	764.0	10769.3866	0.0102
487.0	700.0	10225.1983	0.1916
625.0	993.0	10576.4228	0.0745
472.0	893.0	9825.0203	0.3250
503.0	963.0	10768.5900	0.0105
507.0	894.0	10352.9781	0.1490
500.0	907.0	10588.7012	0.0704
509.0	925.0	10552.2547	0.0826
525.0	952.0	10768.6138	0.0105
646.0	168.0	10351.5608	0.1495
677.0	84.0	10762.0172	0.0127
684.0	131.0	10720.6945	0.0264
717.0	172.0	9613.7474	0.3954
717.0	248.0	10765.7800	0.0114
701.0	112.0	10670.9660	0.0430
714.0	110.0	10644.6240	0.0518
737.0	241.0	10747.3327	0.0176
669.0	318.0	9873.9509	0.3087
681.0	246.0	9984.6806	0.2718
730.0	275.0	10770.4886	0.0098
732.0	336.0	10564.5603	0.0785
725.0	345.0	8782.0132	0.6727
689.0	291.0	10677.1344	0.0410
628.0	508.0	6949.1967	1.2836
707.0	482.0	10656.5922	0.0478
699.0	534.0	10643.9314	0.0520
695.0	511.0	9371.6468	0.4761
701.0	489.0	9047.3645	0.5842
732.0	436.0	10688.5286	0.0372
720.0	462.0	10165.9858	0.2113
