500.0 500.0
189.0	105.0	10551.5870	0.0828
59.0	54.0	10603.8070	0.0654
101.0	148.0	10524.2988	0.0919
0.0	46.0	10574.8760	0.0750
116.0	92.0	10599.7530	0.0667
142.0	263.0	10611.6963	0.0628
82.0	342.0	10522.7847	0.0924
8.0	310.0	10547.1509	0.0843
149.0	259.0	8859.5944	0.6468
95.0	232.0	10704.6579	0.0318
65.0	593.0	10742.9495	0.0190
107.0	548.0	10693.4399	0.0355
87.0	467.0	10694.5801	0.0351
155.0	562.0	10043.4743	0.2522
125.0	561.0	10734.8589	0.0217
177.0	692.0	10674.9623	0.0417
113.0	714.0	10593.0307	0.0690
47.0	616.0	10682.3837	0.0392
160.0	769.0	9617.7632	0.3941
116.0	722.0	10590.0652	0.0700
18.0	827.0	10529.3957	0.0902
47.0	920.0	10710.6103	0.0298
96.0	907.0	10533.1955	0.0889
159.0	780.0	10538.8421	0.0871
135.0	852.0	10672.0771	0.0426
303.0	113.0	10593.3368	0.0689
358.0	50.0	10488.4553	0.1038
315.0	123.0	10659.1677	0.0469
287.0	168.0	10391.7411	0.1361
322.0	63.0	10509.8312	0.0967
303.0	285.0	10027.0008	0.2577
274.0	290.0	10719.7940	0.0267
234.0	361.0	10470.1969	0.1099
271.0	314.0	10645.1364	0.0516
305.0	244.0	10689.0497	0.0370
362.0	348.0	6343.1898	1.1320
259.0	434.0	10635.1867	0.0549
259.0	440.0	10617.8171	0.0607
225.0	548.0	10630.6382	0.0565
277.0	510.0	6013.5007	1.0085
240.0	652.0	8397.0638	0.8010
284.0	633.0	10504.1631	0.0986
339.0	673.0	8660.9110	0.7130
290.0	779.0	10699.5185	0.0335
241.0	706.0	10400.4579	0.1332
277.0	982.0	10581.3071	0.0729
284.0	839.0	10364.9920	0.1450
341.0	920.0	10708.3700	0.0305
251.0	845.0	10598.7819	0.0671
340.0	809.0	10405.7283	0.1314
496.0	19.0	10529.4147	0.0902
409.0	76.0	10684.9925	0.0383
443.0	161.0	10065.0107	0.2450
417.0	196.0	10063.0763	0.2456
490.0	70.0	10559.6334	0.0801
483.0	286.0	8481.3466	0.7729
465.0	288.0	10617.2104	0.0609
496.0	421.0	9064.4115	0.5785
476.0	260.0	10529.4390	0.0902
606.0	340.0	8656.8656	0.7144
462.0	488.0	10776.2832	0.0079
440.0	518.0	10768.6946	0.0104
430.0	481.0	7986.6088	0.9378
494.0	495.0	10781.3350	0.0062
560.0	495.0	10769.1570	0.0103
531.0	682.0	10282.8176	0.1724
527.0	587.0	8855.9050	0.6480
532.0	708.0	9751.1971	0.3496
518.0	654.0	10509.6096	0.0968
484.0	696.0	9556.2899	0.4146
504.0	904.0	10700.1398	0.0333
512.0	839.0	9096.5951	0.5678
529.0	865.0	10489.0438	0.1037
532.0	968.0	10646.6078	0.0511
377.0	980.0	10565.5253	0.0782
745.0	131.0	10137.1141	0.2210
712.0	95.0	10486.6459	0.1045
701.0	128.0	10326.9767	0.1577
762.0	89.0	10763.9891	0.0120
571.0	73.0	10524.7169	0.0918
633.0	256.0	10591.0695	0.0696
673.0	250.0	10189.9111	0.2034
796.0	297.0	10343.1371	0.1523
774.0	281.0	8725.5598	0.6915
691.0	394.0	9762.2199	0.3459
620.0	455.0	6487.4491	1.2765
655.0	531.0	10489.1382	0.1036
765.0	528.0	9006.2480	0.5979
647.0	444.0	8106.5701	0.8978
705.0	580.0	6944.3696	1.2852
772.0	732.0	10521.0108	0.0930
697.0	700.0	9302.7756	0.4991
752.0	691.0	10685.4017	0.0382
705.0	700.0	10686.6173	0.0378
721.0	787.0	10750.8979	0.0164
705.0	869.0	10500.9200	0.0997
650.0	894.0	10543.1345	0.0856
678.0	917.0	10691.0595	0.0363
682.0	863.0	10732.4754	0.0225
582.0	848.0	9421.1168	0.4596
841.0	174.0	10492.3662	0.1025
912.0	123.0	10577.8400	0.0741
939.0	102.0	10682.1961	0.0393
887.0	58.0	10468.1856	0.1106
869.0	43.0	10540.7766	0.0864
933.0	293.0	10470.9230	0.1097
891.0	338.0	10649.7630	0.0501
845.0	252.0	10686.5402	0.0378
895.0	268.0	10680.6913	0.0398
909.0	232.0	10582.6567	0.0724
870.0	536.0	10724.4519	0.0252
902.0	542.0	10379.9752	0.1400
879.0	487.0	10679.7339	0.0401
918.0	541.0	10208.5914	0.1971
884.0	410.0	10582.4466	0.0725
843.0	748.0	9556.9069	0.4144
953.0	700.0	10682.4717	0.0392
989.0	724.0	10553.6683	0.0821
930.0	696.0	10497.7617	0.1007
961.0	691.0	10496.9843	0.1010
858.0	951.0	10681.3370	0.0396
886.0	884.0	10586.6392	0.0711
983.0	894.0	10563.9452	0.0787
852.0	919.0	10514.4893	0.0952
851.0	831.0	10306.3981	0.1645
